id,x,y,householdID,realizationID,SERIALNO,NP,FS,VEH,GRPIP,HHT,HINCP,HH_income,HUPAC,MV,PARTNER,FACRP
65488600012,448135.7781,4631317.46,654886,12,654886,1,2,1,0,4,208600,176000,4,3,0,0
65488600031,453005.0753,4621734.074,654886,31,654886,1,2,1,0,4,208600,176000,4,3,0,0
65504200091,440453.7606,4637922.756,655042,91,655042,2,2,2,0,7,30380,29900,4,7,0,0
65506700031,450303.8424,4623565.619,655067,31,655067,1,2,0,0,6,74200,74000,4,3,0,0
65506700117,449259.5142,4620654.451,655067,117,655067,1,2,0,0,6,74200,74000,4,3,0,0
65516200032,448224.2094,4613005.278,655162,32,655162,3,2,1,10,1,133000,133000,2,3,0,0
65516200131,448566.8532,4617922.102,655162,131,655162,3,2,1,10,1,133000,133000,2,3,0,0
65519700086,451749.0438,4627246.884,655197,86,655197,1,2,1,0,4,70000,70000,4,3,0,0
65519700115,451117.8641,4619982.171,655197,115,655197,1,2,1,0,4,70000,70000,4,3,0,0
65529900045,441749.7745,4631223.496,655299,45,655299,2,2,1,47,5,50000,50000,4,3,2,0
65529900094,440177.4258,4635772.213,655299,94,655299,2,2,1,47,5,50000,50000,4,3,2,0
65533900006,448765.6137,4619911.39,655339,6,655339,3,2,2,0,1,9000,9000,1,2,0,0
65552400035,437303.6654,4637248.027,655524,35,655524,1,2,0,23,6,40000,40000,4,1,0,0
65552400060,441641.2189,4621244.481,655524,60,655524,1,2,0,23,6,40000,40000,4,1,0,0
65579100007,437177.2994,4637598.821,655791,7,655791,1,2,1,0,6,0,0,4,2,0,0
65618100033,443470.769,4640073.502,656181,33,656181,2,2,1,0,2,54600,54600,4,7,0,0
65618100067,450955.5067,4627354.354,656181,67,656181,2,2,1,0,2,54600,54600,4,7,0,0
65635700019,442418.7976,4632180.49,656357,19,656357,1,1,0,0,6,0,0,4,1,0,0
65667000002,441852.7361,4617199.207,656670,2,656670,5,1,1,93,1,12400,12400,1,4,0,0
65667000023,446226.7781,4631670.053,656670,23,656670,5,1,1,93,1,12400,12400,1,4,0,0
65667000029,444317.6484,4646647.906,656670,29,656670,5,1,1,93,1,12400,12400,1,4,0,0
65667000043,448603.1628,4638494.476,656670,43,656670,5,1,1,93,1,12400,12400,1,4,0,0
65667000065,435212.4792,4645216.176,656670,65,656670,5,1,1,93,1,12400,12400,1,4,0,0
65673600067,436107.6353,4645920.11,656736,67,656736,2,2,2,0,1,67800,67800,4,7,0,0
65700800031,447771.8327,4635487.66,657008,31,657008,3,2,3,0,1,58400,58400,4,7,0,0
65700800036,441191.3618,4615929.052,657008,36,657008,3,2,3,0,1,58400,58400,4,7,0,0
65700800041,442529.3656,4639572.604,657008,41,657008,3,2,3,0,1,58400,58400,4,7,0,0
65706000037,447550.1926,4638799.987,657060,37,657060,1,2,0,19,6,50000,50000,4,2,0,0
65721200074,444641.0965,4645523.264,657212,74,657212,1,2,1,0,4,100050,100000,4,4,0,0
65763600039,446791.1319,4643375.648,657636,39,657636,3,2,2,0,1,149000,145000,4,6,0,0
65764500043,444030.8898,4639784.783,657645,43,657645,3,2,3,0,3,12000,12000,4,3,0,0
65782400022,444860.7206,4635345.831,657824,22,657824,0,0,0,0,0,0,0,0,0,0,0
65782400102,431904.6046,4647500.376,657824,102,657824,0,0,0,0,0,0,0,0,0,0,0
65802800057,431081.6014,4643783.65,658028,57,658028,6,2,2,0,1,71300,65300,2,4,0,0
65828900017,445947.7731,4634373.478,658289,17,658289,2,2,2,0,1,47000,47000,4,7,0,0
65828900039,443062.8025,4641138.954,658289,39,658289,2,2,2,0,1,47000,47000,4,7,0,0
65828900085,438163.3843,4629867.938,658289,85,658289,2,2,2,0,1,47000,47000,4,7,0,0
65828900100,445496.8132,4642025.962,658289,100,658289,2,2,2,0,1,47000,47000,4,7,0,0
65872900061,430299.7084,4646846.465,658729,61,658729,4,2,2,0,1,246500,245000,1,3,0,0
65895100020,444047.3163,4639515.339,658951,20,658951,0,0,0,0,0,0,0,0,0,0,0
65895100067,447796.2154,4633894.806,658951,67,658951,0,0,0,0,0,0,0,0,0,0,0
65895100087,444900.6019,4646397.929,658951,87,658951,0,0,0,0,0,0,0,0,0,0,0
65895100089,447288.7149,4639972.82,658951,89,658951,0,0,0,0,0,0,0,0,0,0,0
65896300005,444045.8933,4640315.876,658963,5,658963,2,2,2,0,5,110004,110000,4,4,2,0
65896300010,440071.6634,4644324.753,658963,10,658963,2,2,2,0,5,110004,110000,4,4,2,0
65896300106,444098.8912,4639956.309,658963,106,658963,2,2,2,0,5,110004,110000,4,4,2,0
65896300108,451283.1528,4626415.655,658963,108,658963,2,2,2,0,5,110004,110000,4,4,2,0
65898700042,446936.9527,4632252.726,658987,42,658987,2,2,0,0,1,251000,250000,4,5,0,0
65898700056,446140.3187,4644717.702,658987,56,658987,2,2,0,0,1,251000,250000,4,5,0,0
65898700094,443373.6462,4622126.321,658987,94,658987,2,2,0,0,1,251000,250000,4,5,0,0
65901300078,445649.6025,4641013.803,659013,78,659013,1,2,1,0,6,85000,85000,4,4,0,0
65901300159,431428.0402,4648087.454,659013,159,659013,1,2,1,0,6,85000,85000,4,4,0,0
65901300179,441966.6752,4632168.357,659013,179,659013,1,2,1,0,6,85000,85000,4,4,0,0
65910000176,446826.4943,4642983.372,659100,176,659100,2,2,2,0,1,53000,47000,4,7,0,0
65920600040,445639.032,4638252.525,659206,40,659206,3,2,0,9,5,80000,35000,4,3,0,0
65920600090,446536.791,4632056.575,659206,90,659206,3,2,0,9,5,80000,35000,4,3,0,0
65920600091,445463.3274,4649168.489,659206,91,659206,3,2,0,9,5,80000,35000,4,3,0,0
65920600130,447186.051,4637584.905,659206,130,659206,3,2,0,9,5,80000,35000,4,3,0,0
65930400002,446307.7885,4632460.923,659304,2,659304,5,2,2,0,1,71200,64000,3,2,0,0
65960800184,433824.3867,4649941.143,659608,184,659608,2,2,1,0,1,36500,36500,4,4,0,0
65970100004,445467.3429,4648592.303,659701,4,659701,0,0,0,0,0,0,0,0,0,0,0
65970100029,439342.8046,4645163.867,659701,29,659701,0,0,0,0,0,0,0,0,0,0,0
65970100072,443666.1612,4638179.036,659701,72,659701,0,0,0,0,0,0,0,0,0,0,0
65970100115,440291.2649,4644653.263,659701,115,659701,0,0,0,0,0,0,0,0,0,0,0
66016100005,446379.8799,4636703.46,660161,5,660161,1,2,1,0,6,64500,64500,4,6,0,0
66016100098,447604.2675,4642838.253,660161,98,660161,1,2,1,0,6,64500,64500,4,6,0,0
66016100127,447777.5564,4637586.859,660161,127,660161,1,2,1,0,6,64500,64500,4,6,0,0
66025100010,432861.7032,4648021.293,660251,10,660251,1,2,0,0,0,0,4300,0,3,0,0
66087300046,447090.044,4642758.906,660873,46,660873,3,2,1,20,1,41300,41000,2,4,0,0
66087300117,442011.8136,4638553.115,660873,117,660873,3,2,1,20,1,41300,41000,2,4,0,0
66090800061,439353.1572,4639496.59,660908,61,660908,3,2,0,14,3,60300,60300,4,1,0,0
66090800150,433562.946,4627711.796,660908,150,660908,3,2,0,14,3,60300,60300,4,1,0,0
66119300036,445198.6719,4628210.501,661193,36,661193,1,2,1,0,4,62000,62000,4,5,0,0
66122500026,442807.1219,4641202.197,661225,26,661225,1,2,0,0,0,0,14400,0,3,0,0
66123400041,443032.3452,4629302.912,661234,41,661234,2,1,1,0,7,34000,34000,4,7,0,0
66160000040,446566.7531,4644656.385,661600,40,661600,1,1,1,0,6,11800,11800,4,6,0,0
66163900029,439123.388,4626699.425,661639,29,661639,0,0,0,0,0,0,0,0,0,0,0
66163900068,435434.9584,4642930.288,661639,68,661639,0,0,0,0,0,0,0,0,0,0,0
66184500075,432839.6647,4651258.834,661845,75,661845,1,2,2,0,4,16000,16000,4,3,0,0
66191900038,439979.9137,4645201.529,661919,38,661919,2,2,2,15,1,48000,48000,4,4,0,0
66223200051,430461.4327,4648408.027,662232,51,662232,1,2,0,3,4,60000,60000,4,1,0,0
66223200095,447398.0284,4638848.031,662232,95,662232,1,2,0,3,4,60000,60000,4,1,0,0
66265700001,441857.6232,4625969.679,662657,1,662657,1,2,0,101,6,7000,7000,4,5,0,0
66265700017,433825.1504,4650031.069,662657,17,662657,1,2,0,101,6,7000,7000,4,5,0,0
66337500041,442588.8039,4625917.084,663375,41,663375,2,2,1,0,1,65000,65000,4,5,0,0
66337500081,442544.5747,4625993.086,663375,81,663375,2,2,1,0,1,65000,65000,4,5,0,0
66337500145,438440.6118,4625267.144,663375,145,663375,2,2,1,0,1,65000,65000,4,5,0,0
66341700118,442621.5369,4625935.875,663417,118,663417,0,0,0,0,0,0,0,0,0,0,0
66341700159,446664.3017,4634068.283,663417,159,663417,0,0,0,0,0,0,0,0,0,0,0
66341700181,451496.9106,4623358.15,663417,181,663417,0,0,0,0,0,0,0,0,0,0,0
66358500086,443155.9785,4628115.154,663585,86,663585,1,2,1,48,6,13100,13100,4,2,0,0
66366400007,434408.3796,4625224.12,663664,7,663664,4,2,0,35,3,43800,43800,3,1,0,0
66371700012,451090.1077,4620001.113,663717,12,663717,2,2,2,0,1,78000,78000,4,3,0,0
66395900084,445412.7872,4638143.333,663959,84,663959,1,2,1,0,6,14100,13900,4,6,0,0
66428600048,442002.597,4623559.904,664286,48,664286,1,2,0,0,6,14200,14200,4,7,0,0
66464400005,455672.1734,4618745.287,664644,5,664644,2,2,1,0,3,137200,127900,4,7,0,0
66464400073,442890.2428,4622402.875,664644,73,664644,2,2,1,0,3,137200,127900,4,7,0,0
66531500008,442996.6293,4633089.702,665315,8,665315,1,2,1,0,6,16000,0,4,6,0,0
66555600110,443136.7758,4630964.767,665556,110,665556,2,2,1,0,1,184000,160000,4,5,0,0
66555700058,441752.4906,4632226.423,665557,58,665557,3,1,2,68,3,17000,17000,2,1,0,0
66562300034,453791.945,4619994.178,665623,34,665623,6,2,2,0,1,50800,50800,2,5,0,0
66571000039,442139.666,4641896.455,665710,39,665710,4,1,1,45,3,35000,35000,3,1,0,0
66609900010,443557.3264,4638038.825,666099,10,666099,1,2,1,23,4,37000,37000,4,3,0,0
66609900057,445909.6272,4633802.503,666099,57,666099,1,2,1,23,4,37000,37000,4,3,0,0
66611600050,444465.9918,4651353.797,666116,50,666116,4,1,1,12,2,76400,76400,3,1,2,0
66611600106,436382.1545,4627235.796,666116,106,666116,4,1,1,12,2,76400,76400,3,1,2,0
66625400102,439131.5216,4638472.184,666254,102,666254,1,2,1,20,6,40000,40000,4,1,0,0
66650000144,446654.8572,4630830.237,666500,144,666500,0,0,0,0,0,0,0,0,0,0,0
66656000056,446592.8764,4634097.934,666560,56,666560,2,2,2,0,1,110000,110000,4,3,0,0
66666200046,453623.3372,4622313.28,666662,46,666662,2,1,0,0,3,11200,11200,2,5,0,0
66666200066,445519.1437,4632135.736,666662,66,666662,2,1,0,0,3,11200,11200,2,5,0,0
66666200093,442016.7356,4633770.447,666662,93,666662,2,1,0,0,3,11200,11200,2,5,0,0
66696200127,448432.7307,4616907.386,666962,127,666962,2,2,1,16,1,107400,107400,4,1,0,0
66713200046,448357.7904,4617197.151,667132,46,667132,0,0,0,0,0,0,0,0,0,0,0
66741600037,447432.6338,4613300.38,667416,37,667416,2,2,1,18,1,85200,85200,4,2,0,0
66773400125,442368.2162,4626038.11,667734,125,667734,6,2,2,0,1,85000,30000,2,6,0,0
66779700014,453251.6981,4618302.971,667797,14,667797,2,2,2,18,7,79500,79500,4,2,0,0
66779700035,444675.9035,4621239.57,667797,35,667797,2,2,2,18,7,79500,79500,4,2,0,0
66811500047,449046.2912,4616757.409,668115,47,668115,1,2,1,37,4,17000,17000,4,1,0,0
66825400048,445617.0059,4626449.393,668254,48,668254,1,2,0,65,6,10000,10000,4,4,0,0
66825500054,447705.9891,4619218.377,668255,54,668255,2,2,1,0,1,142000,142000,4,1,0,0
66825500063,443794.5076,4621532.341,668255,63,668255,2,2,1,0,1,142000,142000,4,1,0,0
66825500088,445052.4059,4620129.722,668255,88,668255,2,2,1,0,1,142000,142000,4,1,0,0
66825500107,439313.1162,4636998.994,668255,107,668255,2,2,1,0,1,142000,142000,4,1,0,0
66825500150,445888.9905,4619207.122,668255,150,668255,2,2,1,0,1,142000,142000,4,1,0,0
66829400034,442656.9735,4621940.854,668294,34,668294,4,2,2,0,1,61000,60000,2,7,0,0
66843300066,444551.9393,4621674.658,668433,66,668433,0,0,0,0,0,0,0,0,0,0,0
66854900229,449484.9201,4628590.042,668549,229,668549,1,2,1,34,4,50000,50000,4,1,0,0
66854900305,446789.1327,4614849.846,668549,305,668549,1,2,1,34,4,50000,50000,4,1,0,0
66878500009,447198.9409,4619510.847,668785,9,668785,3,2,1,24,3,48900,48900,2,4,0,0
66878500074,451483.0419,4628291.511,668785,74,668785,3,2,1,24,3,48900,48900,2,4,0,0
66878500085,436483.8622,4639523.581,668785,85,668785,3,2,1,24,3,48900,48900,2,4,0,0
66878500119,446400.5875,4624693.348,668785,119,668785,3,2,1,24,3,48900,48900,2,4,0,0
66878500125,452470.4417,4621579.252,668785,125,668785,3,2,1,24,3,48900,48900,2,4,0,0
66878500159,440205.0775,4621278.937,668785,159,668785,3,2,1,24,3,48900,48900,2,4,0,0
66909500038,450772.4474,4621232.254,669095,38,669095,4,1,0,14,3,16000,16000,2,3,0,0
66909500109,454048.9948,4621287.232,669095,109,669095,4,1,0,14,3,16000,16000,2,3,0,0
66946500094,447710.6295,4618855.859,669465,94,669465,1,2,0,15,4,58100,58100,4,4,0,0
66946500206,444318.6503,4615916.771,669465,206,669465,1,2,0,15,4,58100,58100,4,4,0,0
66946500280,446659.9064,4613803.827,669465,280,669465,1,2,0,15,4,58100,58100,4,4,0,0
66946500288,448277.6272,4617105.854,669465,288,669465,1,2,0,15,4,58100,58100,4,4,0,0
66946500323,446631.8921,4626490.135,669465,323,669465,1,2,0,15,4,58100,58100,4,4,0,0
66947200075,448879.3663,4621965.481,669472,75,669472,1,2,0,18,6,55000,55000,4,4,0,0
66947200169,444050.1599,4625879.251,669472,169,669472,1,2,0,18,6,55000,55000,4,4,0,0
66947200232,447408.2729,4623350.718,669472,232,669472,1,2,0,18,6,55000,55000,4,4,0,0
66961000003,443008.1949,4626314.254,669610,3,669610,0,0,0,0,0,0,0,0,0,0,0
66961000021,448614.2523,4631892.16,669610,21,669610,0,0,0,0,0,0,0,0,0,0,0
66961000065,448819.6711,4624141.778,669610,65,669610,0,0,0,0,0,0,0,0,0,0,0
66961000123,448936.2059,4631102.136,669610,123,669610,0,0,0,0,0,0,0,0,0,0,0
67027400094,450220.5674,4613179.614,670274,94,670274,1,2,0,44,4,20000,20000,4,3,0,0
67060900130,445829.8455,4626650.886,670609,130,670609,5,2,3,0,1,37000,37000,2,5,0,0
67079200004,449336.5903,4632046.086,670792,4,670792,2,2,1,31,7,32000,32000,4,1,4,0
67127300120,444363.193,4620574.161,671273,120,671273,6,2,2,0,1,204000,204000,3,3,0,0
67135600019,453317.9133,4623701.97,671356,19,671356,2,2,1,0,1,87000,87000,4,3,0,0
67142200022,449411.1996,4612339.898,671422,22,671422,0,0,0,0,0,0,0,0,0,0,0
67151200044,448121.2562,4625950.593,671512,44,671512,8,2,2,0,1,80500,68500,2,4,0,0
67154200021,444703.7458,4626116.02,671542,21,671542,5,2,2,0,1,43000,43000,1,3,0,0
67154200099,449024.0447,4630919.481,671542,99,671542,5,2,2,0,1,43000,43000,1,3,0,0
67164700062,450407.1117,4621633.951,671647,62,671647,7,2,4,0,1,171600,151600,2,5,0,0
67164700111,433938.1643,4627158.784,671647,111,671647,7,2,4,0,1,171600,151600,2,5,0,0
67182200088,454396.0849,4620354.384,671822,88,671822,1,2,0,19,6,50000,50000,4,2,0,0
67182200107,442206.0746,4639813.993,671822,107,671822,1,2,0,19,6,50000,50000,4,2,0,0
67182200126,445187.1987,4650565.753,671822,126,671822,1,2,0,19,6,50000,50000,4,2,0,0
67188500173,443750.4886,4637969.975,671885,173,671885,3,2,2,0,1,69600,69600,4,3,0,0
67191300023,442089.8035,4638789.762,671913,23,671913,2,2,1,10,1,122000,122000,4,4,0,0
67199400000,441591.7764,4641486.989,671994,0,671994,2,2,1,0,2,342000,0,2,3,0,0
67203100003,445935.9046,4647863.237,672031,3,672031,4,2,3,0,1,100000,100000,4,6,0,0
67203100014,445450.8614,4627962.037,672031,14,672031,4,2,3,0,1,100000,100000,4,6,0,0
67203100070,440366.0786,4624955.244,672031,70,672031,4,2,3,0,1,100000,100000,4,6,0,0
67203100128,436247.0206,4625032.648,672031,128,672031,4,2,3,0,1,100000,100000,4,6,0,0
67203100145,442640.4158,4617936.553,672031,145,672031,4,2,3,0,1,100000,100000,4,6,0,0
67203100149,444490.5979,4651605.501,672031,149,672031,4,2,3,0,1,100000,100000,4,6,0,0
67203400002,433470.2134,4627694.485,672034,2,672034,4,2,2,0,1,60000,60000,1,2,0,0
67203400091,446061.5147,4634132.729,672034,91,672034,4,2,2,0,1,60000,60000,1,2,0,0
67206600009,439144.6463,4627517.544,672066,9,672066,1,2,0,32,6,22000,22000,4,4,0,0
67206600136,433574.6426,4627711.315,672066,136,672066,1,2,0,32,6,22000,22000,4,4,0,0
67255700095,446810.3655,4640395.793,672557,95,672557,1,2,1,0,6,22000,22000,4,5,0,0
67297500063,445630.4386,4641044.359,672975,63,672975,3,2,1,0,1,96500,96500,1,3,0,0
67297500104,446829.8026,4641693.971,672975,104,672975,3,2,1,0,1,96500,96500,1,3,0,0
67297500146,444039.9099,4624787.816,672975,146,672975,3,2,1,0,1,96500,96500,1,3,0,0
67297900053,449760.5618,4621083.457,672979,53,672979,2,2,3,0,1,67100,67100,4,7,0,0
67297900110,449831.5618,4627531.579,672979,110,672979,2,2,3,0,1,67100,67100,4,7,0,0
67297900112,446803.0851,4623332.365,672979,112,672979,2,2,3,0,1,67100,67100,4,7,0,0
67297900126,444990.573,4626102.735,672979,126,672979,2,2,3,0,1,67100,67100,4,7,0,0
67301900032,439656.7392,4634372.346,673019,32,673019,8,2,4,0,1,87000,87000,3,4,0,0
67301900092,448754.3666,4617146.211,673019,92,673019,8,2,4,0,1,87000,87000,3,4,0,0
67305300003,440984.6024,4634100.075,673053,3,673053,4,2,3,9,1,160600,160600,4,3,0,0
67305300171,448021.9691,4615531.048,673053,171,673053,4,2,3,9,1,160600,160600,4,3,0,0
67414100015,444323.8673,4620957.479,674141,15,674141,2,2,1,0,1,155000,122000,4,7,0,0
67426800101,445689.3672,4614801.852,674268,101,674268,2,2,3,2,1,110000,110000,4,3,0,0
67433500130,448580.445,4613620.82,674335,130,674335,4,2,2,0,1,507000,504000,3,4,0,0
67433500246,437887.7953,4629325.906,674335,246,674335,4,2,2,0,1,507000,504000,3,4,0,0
67433500337,439123.5348,4635057.233,674335,337,674335,4,2,2,0,1,507000,504000,3,4,0,0
67444400071,449050.6935,4616610.53,674444,71,674444,2,2,1,22,5,76100,76100,4,4,0,0
67447200069,448789.6821,4626640.543,674472,69,674472,1,2,1,0,6,82900,58500,4,6,0,0
67512900069,448767.1035,4632037.572,675129,69,675129,0,0,0,0,0,0,0,0,0,0,0
67521100024,453247.6107,4623426.863,675211,24,675211,2,2,1,0,3,36000,36000,4,4,0,0
67521100109,437350.837,4636657.431,675211,109,675211,2,2,1,0,3,36000,36000,4,4,0,0
67561400008,447067.7706,4625068.134,675614,8,675614,1,2,1,0,6,22020,21800,4,5,0,0
67561400089,443922.0555,4624804.019,675614,89,675614,1,2,1,0,6,22020,21800,4,5,0,0
67587100000,448180.9092,4624782.794,675871,0,675871,2,2,2,13,7,109100,109100,4,3,4,0
67587100021,443871.3661,4622041.249,675871,21,675871,2,2,2,13,7,109100,109100,4,3,4,0
67587100125,437862.7814,4638819.436,675871,125,675871,2,2,2,13,7,109100,109100,4,3,4,0
67602300021,439587.2239,4634332.029,676023,21,676023,3,2,4,0,3,56000,56000,4,6,0,0
67638300024,437047.5804,4638799.883,676383,24,676383,2,2,1,0,3,136700,136000,4,7,0,0
67657500025,445367.8607,4634900.62,676575,25,676575,0,0,0,0,0,0,0,0,0,0,0
67689100003,446159.4238,4623715.67,676891,3,676891,1,2,0,0,0,0,4300,0,3,0,0
67707200087,445250.5787,4627715.301,677072,87,677072,8,1,1,0,3,31000,31000,1,6,0,0
67715500087,446423.1119,4615404.923,677155,87,677155,0,0,0,0,0,0,0,0,0,0,0
67715500110,447026.5951,4619564.274,677155,110,677155,0,0,0,0,0,0,0,0,0,0,0
67715500125,447701.56,4633154.693,677155,125,677155,0,0,0,0,0,0,0,0,0,0,0
67770400010,443910.6017,4634132.894,677704,10,677704,1,2,0,0,6,18000,18000,4,7,0,0
67770400013,442242.0942,4647470.814,677704,13,677704,1,2,0,0,6,18000,18000,4,7,0,0
67770400019,446106.6014,4645930.088,677704,19,677704,1,2,0,0,6,18000,18000,4,7,0,0
67770400047,446638.3436,4632300.491,677704,47,677704,1,2,0,0,6,18000,18000,4,7,0,0
67805200031,447485.0695,4634108.599,678052,31,678052,2,2,2,0,1,197120,185000,4,3,0,0
67810900061,441110.2425,4647053.56,678109,61,678109,1,2,1,18,6,80060,80000,4,3,0,0
67817900052,445865.3978,4645852.979,678179,52,678179,2,2,1,22,7,106050,106000,4,1,4,0
67817900072,440325.4704,4647116.783,678179,72,678179,2,2,1,22,7,106050,106000,4,1,4,0
67878400002,442978.9802,4649072.352,678784,2,678784,0,0,0,0,0,0,0,0,0,0,0
67878400065,446857.2268,4633549.418,678784,65,678784,0,0,0,0,0,0,0,0,0,0,0
67888000082,445501.5082,4646387.483,678880,82,678880,1,2,0,0,6,74000,74000,4,4,0,0
67888000095,445747.5193,4649505.359,678880,95,678880,1,2,0,0,6,74000,74000,4,4,0,0
67888000158,430442.012,4647449.59,678880,158,678880,1,2,0,0,6,74000,74000,4,4,0,0
67945000011,442725.655,4647361.183,679450,11,679450,3,2,1,14,3,85000,85000,2,1,0,0
67958800011,447442.3119,4638942.365,679588,11,679588,3,2,1,0,1,21900,21900,4,6,0,0
67958800057,446120.9649,4645474.05,679588,57,679588,3,2,1,0,1,21900,21900,4,6,0,0
67972300047,445981.0558,4646383.643,679723,47,679723,3,2,2,0,2,17600,17600,4,7,0,0
67972300058,435659.0854,4646745.951,679723,58,679723,3,2,2,0,2,17600,17600,4,7,0,0
67972300084,438888.7582,4644845.686,679723,84,679723,3,2,2,0,2,17600,17600,4,7,0,0
67975300049,445247.3662,4631723.646,679753,49,679753,2,2,2,0,1,245000,245000,4,3,0,0
68015900005,446443.9174,4632400.38,680159,5,680159,1,2,1,0,4,104000,104000,4,4,0,0
68015900036,444181.4701,4648300.233,680159,36,680159,1,2,1,0,4,104000,104000,4,4,0,0
68015900091,445639.3982,4646434.92,680159,91,680159,1,2,1,0,4,104000,104000,4,4,0,0
68015900094,445276.0151,4631901.443,680159,94,680159,1,2,1,0,4,104000,104000,4,4,0,0
68043700002,441641.3128,4646255.76,680437,2,680437,2,1,0,101,3,1030,1030,4,3,0,0
68043700010,447305.7163,4643798.475,680437,10,680437,2,1,0,101,3,1030,1030,4,3,0,0
68069700099,446219.9292,4647180.803,680697,99,680697,1,2,0,0,6,31000,24700,4,4,0,0
68069700136,447581.7405,4632947.214,680697,136,680697,1,2,0,0,6,31000,24700,4,4,0,0
68082800101,445732.8082,4647667.656,680828,101,680828,5,1,2,75,3,30500,30500,3,3,0,0
68082800168,447209.7061,4633039.635,680828,168,680828,5,1,2,75,3,30500,30500,3,3,0,0
68090200073,443745.1198,4650035.895,680902,73,680902,1,2,1,0,6,98000,98000,4,4,0,0
68090200222,446347.311,4646643.926,680902,222,680902,1,2,1,0,6,98000,98000,4,4,0,0
68115900089,447425.1275,4633085.421,681159,89,681159,0,0,0,0,0,0,0,0,0,0,0
68119000138,445951.5555,4646315.793,681190,138,681190,1,2,1,0,6,90000,90000,4,2,0,0
68119000152,442521.1523,4648190.276,681190,152,681190,1,2,1,0,6,90000,90000,4,2,0,0
68131800058,442394.9118,4646834.184,681318,58,681318,2,2,1,57,3,12730,12730,4,6,0,0
68136500067,445176.4912,4625993.581,681365,67,681365,1,2,1,20,6,90190,90000,4,5,0,0
68136500080,442577.9589,4625566.888,681365,80,681365,1,2,1,20,6,90190,90000,4,5,0,0
68136500158,443429.7001,4626325.317,681365,158,681365,1,2,1,20,6,90190,90000,4,5,0,0
68139300029,444878.7392,4626856.641,681393,29,681393,5,2,0,24,3,52000,52000,2,5,4,0
68139300034,454706.9806,4620170.248,681393,34,681393,5,2,0,24,3,52000,52000,2,5,4,0
68139300085,446448.6657,4631812.511,681393,85,681393,5,2,0,24,3,52000,52000,2,5,4,0
68139300120,443706.175,4627414.985,681393,120,681393,5,2,0,24,3,52000,52000,2,5,4,0
